date,epu,count
2012-11-19,0.0,123
2012-11-20,3.0,139
2012-11-21,5.0,141
2012-11-22,1.0,138
2012-11-23,5.0,143
2012-11-24,0.0,49
2012-11-25,0.0,64
2012-11-26,2.0,134
2012-11-27,1.0,137
2012-11-28,1.0,132
2012-11-29,0.0,169
2012-11-30,2.0,132
2012-12-01,1.0,63
2012-12-02,0.0,64
2012-12-03,1.0,151
2012-12-04,1.0,129
2012-12-05,2.0,132
2012-12-06,3.0,144
2012-12-07,3.0,130
2012-12-08,0.0,78
2012-12-09,0.0,55
2012-12-10,2.0,142
2012-12-11,2.0,155
2012-12-12,0.0,136
2012-12-13,4.0,158
2012-12-14,2.0,129
2012-12-15,0.0,56
2012-12-16,1.0,48
2012-12-17,2.0,130
2012-12-18,2.0,134
2012-12-19,4.0,149
2012-12-20,0.0,145
2012-12-21,2.0,153
2012-12-22,0.0,59
2012-12-23,1.0,65
2012-12-24,1.0,132
2012-12-25,1.0,134
2012-12-26,1.0,125
2012-12-27,0.0,107
2012-12-28,2.0,123
2012-12-29,0.0,69
2012-12-30,0.0,64
2012-12-31,2.0,130
2013-01-01,0.0,61
2013-01-02,1.0,44
2013-01-03,2.0,56
2013-01-04,3.0,155
2013-01-05,0.0,82
2013-01-06,0.0,87
2013-01-07,2.0,141
2013-01-08,4.0,136
2013-01-09,4.0,137
2013-01-10,1.0,159
2013-01-11,4.0,150
2013-01-12,0.0,89
2013-01-13,0.0,79
2013-01-14,2.0,140
2013-01-15,1.0,151
2013-01-16,1.0,156
2013-01-17,0.0,151
2013-01-18,2.0,167
2013-01-19,0.0,75
2013-01-20,0.0,83
2013-01-21,2.0,147
2013-01-22,1.0,157
2013-01-23,1.0,147
2013-01-24,0.0,143
2013-01-25,1.0,154
2013-01-26,2.0,84
2013-01-27,0.0,69
2013-01-28,0.0,156
2013-01-29,2.0,159
2013-01-30,0.0,150
2013-01-31,0.0,144
2013-02-01,3.0,144
2013-02-02,0.0,81
2013-02-03,0.0,78
2013-02-04,2.0,130
2013-02-05,1.0,145
2013-02-06,0.0,133
2013-02-07,5.0,136
2013-02-08,0.0,150
2013-02-09,1.0,69
2013-02-10,0.0,82
2013-02-11,0.0,42
2013-02-12,0.0,52
2013-02-13,0.0,52
2013-02-14,0.0,62
2013-02-15,0.0,42
2013-02-16,0.0,80
2013-02-17,0.0,72
2013-02-18,1.0,148
2013-02-19,3.0,146
2013-02-20,3.0,136
2013-02-21,2.0,146
2013-02-22,1.0,142
2013-02-23,0.0,66
2013-02-24,0.0,76
2013-02-25,1.0,129
2013-02-26,1.0,146
2013-02-27,1.0,118
2013-02-28,0.0,141
2013-03-01,0.0,147
2013-03-02,1.0,74
2013-03-03,0.0,60
2013-03-04,2.0,101
2013-03-05,1.0,95
2013-03-06,0.0,93
2013-03-07,3.0,129
2013-03-08,0.0,121
2013-03-09,1.0,68
2013-03-10,0.0,81
2013-03-11,0.0,80
2013-03-12,0.0,100
2013-03-13,1.0,115
2013-03-14,1.0,120
2013-03-15,0.0,122
2013-03-16,0.0,96
2013-03-17,0.0,50
2013-03-18,0.0,110
2013-03-19,0.0,131
2013-03-20,0.0,117
2013-03-21,1.0,153
2013-03-22,2.0,125
2013-03-23,1.0,87
2013-03-24,0.0,67
2013-03-25,1.0,133
2013-03-26,0.0,146
2013-03-27,2.0,134
2013-03-28,2.0,138
2013-03-29,1.0,140
2013-03-30,0.0,76
2013-03-31,1.0,74
2013-04-01,5.0,141
2013-04-02,2.0,141
2013-04-03,0.0,143
2013-04-04,2.0,66
2013-04-05,1.0,48
2013-04-06,0.0,42
2013-04-07,0.0,69
2013-04-08,1.0,137
2013-04-09,1.0,150
2013-04-10,0.0,163
2013-04-11,0.0,117
2013-04-12,3.0,147
2013-04-13,0.0,79
2013-04-14,0.0,80
2013-04-15,2.0,170
2013-04-16,0.0,155
2013-04-17,0.0,146
2013-04-18,1.0,154
2013-04-19,2.0,140
2013-04-20,0.0,101
2013-04-21,1.0,76
2013-04-22,0.0,143
2013-04-23,1.0,140
2013-04-24,4.0,147
2013-04-25,0.0,150
2013-04-26,2.0,157
2013-04-27,0.0,80
2013-04-28,0.0,79
2013-04-29,0.0,64
2013-04-30,0.0,53
2013-05-01,0.0,53
2013-05-02,2.0,148
2013-05-03,1.0,149
2013-05-04,0.0,85
2013-05-05,0.0,69
2013-05-06,2.0,145
2013-05-07,0.0,151
2013-05-08,1.0,152
2013-05-09,1.0,154
2013-05-10,1.0,148
2013-05-11,0.0,88
2013-05-12,1.0,79
2013-05-13,0.0,142
2013-05-14,1.0,150
2013-05-15,1.0,136
2013-05-16,2.0,147
2013-05-17,0.0,134
2013-05-18,0.0,92
2013-05-19,0.0,78
2013-05-20,0.0,140
2013-05-21,1.0,152
2013-05-22,0.0,147
2013-05-23,1.0,154
2013-05-24,1.0,148
2013-05-25,2.0,82
2013-05-26,0.0,71
2013-05-27,1.0,148
2013-05-28,1.0,140
2013-05-29,0.0,158
2013-05-30,1.0,139
2013-05-31,0.0,146
2013-06-01,0.0,100
2013-06-02,1.0,78
2013-06-03,3.0,146
2013-06-04,3.0,151
2013-06-05,3.0,143
2013-06-06,1.0,135
2013-06-07,1.0,147
2013-06-08,0.0,87
2013-06-09,0.0,74
2013-06-10,0.0,50
2013-06-11,0.0,41
2013-06-12,0.0,49
2013-06-13,0.0,132
2013-06-14,4.0,156
2013-06-15,0.0,88
2013-06-16,0.0,73
2013-06-17,2.0,131
2013-06-18,0.0,140
2013-06-19,2.0,140
2013-06-20,0.0,148
2013-06-21,1.0,144
2013-06-22,1.0,96
2013-06-23,1.0,79
2013-06-24,1.0,148
2013-06-25,1.0,143
2013-06-26,0.0,140
2013-06-27,0.0,147
2013-06-28,4.0,138
2013-06-29,0.0,76
2013-06-30,0.0,82
2013-07-01,2.0,131
2013-07-02,0.0,139
2013-07-03,1.0,154
2013-07-04,1.0,149
2013-07-05,2.0,150
2013-07-06,0.0,88
2013-07-07,0.0,77
2013-07-08,0.0,114
2013-07-09,2.0,178
2013-07-10,2.0,153
2013-07-11,1.0,152
2013-07-12,2.0,156
2013-07-13,0.0,73
2013-07-14,1.0,75
2013-07-15,3.0,136
2013-07-16,0.0,59
2013-07-17,0.0,147
2013-07-18,1.0,138
2013-07-19,0.0,148
2013-07-20,0.0,71
2013-07-21,1.0,73
2013-07-22,0.0,140
2013-07-23,1.0,158
2013-07-24,2.0,134
2013-07-25,3.0,146
2013-07-26,0.0,153
2013-07-27,0.0,87
2013-07-28,0.0,66
2013-07-29,3.0,140
2013-07-30,0.0,147
2013-07-31,1.0,144
2013-08-01,2.0,127
2013-08-02,1.0,153
2013-08-03,1.0,77
2013-08-04,0.0,76
2013-08-05,0.0,143
2013-08-06,1.0,141
2013-08-07,1.0,132
2013-08-08,1.0,142
2013-08-09,2.0,138
2013-08-10,0.0,75
2013-08-11,0.0,71
2013-08-12,1.0,143
2013-08-13,2.0,154
2013-08-14,0.0,130
2013-08-15,1.0,130
2013-08-16,2.0,124
2013-08-17,0.0,86
2013-08-18,2.0,69
2013-08-19,1.0,159
2013-08-20,2.0,145
2013-08-21,1.0,138
2013-08-22,1.0,144
2013-08-23,1.0,150
2013-08-24,0.0,72
2013-08-25,2.0,73
2013-08-26,1.0,133
2013-08-27,1.0,147
2013-08-28,2.0,128
2013-08-29,0.0,136
2013-08-30,0.0,127
2013-08-31,0.0,77
2013-09-01,0.0,61
2013-09-02,1.0,133
2013-09-03,0.0,131
2013-09-04,2.0,137
2013-09-05,2.0,131
2013-09-06,2.0,145
2013-09-07,1.0,69
2013-09-08,0.0,68
2013-09-09,0.0,134
2013-09-10,2.0,145
2013-09-11,0.0,137
2013-09-12,2.0,126
2013-09-13,2.0,128
2013-09-14,2.0,68
2013-09-15,0.0,71
2013-09-16,3.0,135
2013-09-17,2.0,154
2013-09-18,0.0,153
2013-09-19,0.0,66
2013-09-20,0.0,57
2013-09-21,0.0,52
2013-09-22,0.0,77
2013-09-23,2.0,150
2013-09-24,3.0,139
2013-09-25,1.0,141
2013-09-26,0.0,129
2013-09-27,0.0,133
2013-09-28,0.0,71
2013-09-29,3.0,63
2013-09-30,2.0,115
2013-10-01,0.0,48
2013-10-02,0.0,31
2013-10-03,1.0,39
2013-10-04,0.0,34
2013-10-05,0.0,49
2013-10-06,0.0,44
2013-10-07,0.0,51
2013-10-08,3.0,125
2013-10-09,2.0,123
2013-10-10,2.0,143
2013-10-11,1.0,145
2013-10-12,0.0,78
2013-10-13,0.0,75
2013-10-14,1.0,127
2013-10-15,0.0,143
2013-10-16,2.0,135
2013-10-17,1.0,129
2013-10-18,1.0,131
2013-10-19,0.0,78
2013-10-20,0.0,74
2013-10-21,0.0,148
2013-10-22,2.0,152
2013-10-23,1.0,124
2013-10-24,1.0,150
2013-10-25,2.0,139
2013-10-26,0.0,88
2013-10-27,0.0,76
2013-10-28,0.0,150
2013-10-29,0.0,154
2013-10-30,0.0,151
2013-10-31,3.0,168
2013-11-01,2.0,155
2013-11-02,1.0,98
2013-11-03,0.0,65
2013-11-04,2.0,149
2013-11-05,1.0,154
2013-11-06,1.0,123
2013-11-07,1.0,150
2013-11-08,1.0,124
2013-11-09,1.0,59
2013-11-10,0.0,69
2013-11-11,1.0,101
2013-11-12,0.0,125
2013-11-13,1.0,118
2013-11-14,0.0,162
2013-11-15,1.0,151
2013-11-16,1.0,63
2013-11-17,1.0,74
2013-11-18,1.0,127
2013-11-19,1.0,144
2013-11-20,0.0,140
2013-11-21,2.0,141
2013-11-22,2.0,153
2013-11-23,3.0,77
2013-11-24,0.0,76
2013-11-25,1.0,121
2013-11-26,0.0,154
2013-11-27,4.0,147
2013-11-28,2.0,129
2013-11-29,3.0,134
2013-11-30,1.0,80
2013-12-01,0.0,79
2013-12-02,0.0,129
2013-12-03,1.0,147
2013-12-04,1.0,134
2013-12-05,0.0,132
2013-12-06,0.0,142
2013-12-07,0.0,76
2013-12-08,1.0,65
2013-12-09,1.0,121
2013-12-10,1.0,148
2013-12-11,0.0,140
2013-12-12,1.0,125
2013-12-13,0.0,138
2013-12-14,7.0,78
2013-12-15,0.0,69
2013-12-16,0.0,123
2013-12-17,1.0,120
2013-12-18,3.0,148
2013-12-19,1.0,129
2013-12-20,1.0,147
2013-12-21,1.0,93
2013-12-22,0.0,60
2013-12-23,2.0,133
2013-12-24,3.0,127
2013-12-25,2.0,124
2013-12-26,2.0,124
2013-12-27,0.0,110
2013-12-28,0.0,48
2013-12-29,0.0,73
2013-12-30,2.0,124
2013-12-31,1.0,134
2014-01-01,0.0,32
2014-01-02,1.0,135
2014-01-03,0.0,149
2014-01-04,0.0,87
2014-01-05,0.0,70
2014-01-06,2.0,140
2014-01-07,0.0,150
2014-01-08,2.0,141
2014-01-09,4.0,135
2014-01-10,5.0,143
2014-01-11,0.0,79
2014-01-12,0.0,67
2014-01-13,1.0,158
2014-01-14,2.0,124
2014-01-15,1.0,147
2014-01-16,0.0,150
2014-01-17,3.0,137
2014-01-18,1.0,83
2014-01-19,0.0,83
2014-01-20,0.0,142
2014-01-21,0.0,140
2014-01-22,0.0,139
2014-01-23,1.0,151
2014-01-24,0.0,143
2014-01-25,1.0,75
2014-01-26,0.0,65
2014-01-27,1.0,144
2014-01-28,1.0,151
2014-01-29,0.0,145
2014-01-30,1.0,148
2014-01-31,0.0,59
2014-02-01,0.0,58
2014-02-02,0.0,59
2014-02-03,0.0,53
2014-02-04,0.0,63
2014-02-05,0.0,55
2014-02-06,0.0,55
2014-02-07,1.0,132
2014-02-08,0.0,72
2014-02-09,0.0,58
2014-02-10,0.0,151
2014-02-11,0.0,166
2014-02-12,2.0,156
2014-02-13,1.0,143
2014-02-14,0.0,148
2014-02-15,0.0,81
2014-02-16,0.0,68
2014-02-17,1.0,160
2014-02-18,1.0,151
2014-02-19,1.0,146
2014-02-20,2.0,160
2014-02-21,1.0,143
2014-02-22,0.0,83
2014-02-23,0.0,65
2014-02-24,0.0,148
2014-02-25,0.0,143
2014-02-26,2.0,139
2014-02-27,1.0,130
2014-02-28,1.0,140
2014-03-01,0.0,69
2014-03-02,0.0,58
2014-03-03,1.0,103
2014-03-04,0.0,117
2014-03-05,0.0,102
2014-03-06,2.0,69
2014-03-07,4.0,103
2014-03-08,1.0,64
2014-03-09,0.0,55
2014-03-10,1.0,104
2014-03-11,0.0,106
2014-03-12,1.0,132
2014-03-13,1.0,132
2014-03-14,0.0,124
2014-03-15,1.0,67
2014-03-16,1.0,47
2014-03-17,1.0,107
2014-03-18,0.0,130
2014-03-19,1.0,137
2014-03-20,0.0,143
2014-03-21,1.0,142
2014-03-22,1.0,70
2014-03-23,0.0,75
2014-03-24,1.0,123
2014-03-25,1.0,144
2014-03-26,0.0,155
2014-03-27,0.0,156
2014-03-28,1.0,144
2014-03-29,0.0,82
2014-03-30,1.0,78
2014-03-31,1.0,148
2014-04-01,1.0,154
2014-04-02,2.0,149
2014-04-03,3.0,100
2014-04-04,1.0,155
2014-04-05,0.0,62
2014-04-06,2.0,43
2014-04-07,0.0,50
2014-04-08,1.0,154
2014-04-09,2.0,151
2014-04-10,1.0,130
2014-04-11,1.0,162
2014-04-12,0.0,81
2014-04-13,0.0,85
2014-04-14,3.0,142
2014-04-15,1.0,157
2014-04-16,2.0,156
2014-04-17,0.0,152
2014-04-18,3.0,151
2014-04-19,0.0,79
2014-04-20,1.0,76
2014-04-21,1.0,148
2014-04-22,2.0,147
2014-04-23,5.0,160
2014-04-24,1.0,155
2014-04-25,3.0,162
2014-04-26,1.0,75
2014-04-27,0.0,82
2014-04-28,4.0,144
2014-04-29,0.0,135
2014-04-30,1.0,157
2014-05-01,0.0,53
2014-05-02,0.0,49
2014-05-03,1.0,46
2014-05-04,0.0,56
2014-05-05,2.0,143
2014-05-06,1.0,150
2014-05-07,2.0,151
2014-05-08,1.0,141
2014-05-09,0.0,144
2014-05-10,0.0,87
2014-05-11,0.0,79
2014-05-12,2.0,149
2014-05-13,1.0,140
2014-05-14,1.0,173
2014-05-15,0.0,131
2014-05-16,1.0,151
2014-05-17,0.0,88
2014-05-18,1.0,75
2014-05-19,1.0,148
2014-05-20,1.0,152
2014-05-21,1.0,152
2014-05-22,2.0,143
2014-05-23,2.0,142
2014-05-24,0.0,74
2014-05-25,0.0,69
2014-05-26,0.0,140
2014-05-27,2.0,130
2014-05-28,1.0,138
2014-05-29,3.0,137
2014-05-30,0.0,152
2014-05-31,0.0,47
2014-06-01,0.0,32
2014-06-02,0.0,44
2014-06-03,1.0,132
2014-06-04,1.0,149
2014-06-05,1.0,143
2014-06-06,2.0,132
2014-06-07,0.0,81
2014-06-08,0.0,70
2014-06-09,0.0,130
2014-06-10,1.0,141
2014-06-11,1.0,137
2014-06-12,0.0,150
2014-06-13,0.0,154
2014-06-14,0.0,82
2014-06-15,0.0,74
2014-06-16,3.0,126
2014-06-17,1.0,157
2014-06-18,1.0,150
2014-06-19,0.0,142
2014-06-20,3.0,137
2014-06-21,0.0,71
2014-06-22,1.0,70
2014-06-23,1.0,129
2014-06-24,2.0,141
2014-06-25,1.0,129
2014-06-26,0.0,140
2014-06-27,0.0,127
2014-06-28,0.0,92
2014-06-29,0.0,63
2014-06-30,1.0,117
2014-07-01,0.0,133
2014-07-02,1.0,121
2014-07-03,1.0,156
2014-07-04,0.0,168
2014-07-05,2.0,66
2014-07-06,0.0,71
2014-07-07,0.0,120
2014-07-08,2.0,142
2014-07-09,2.0,152
2014-07-10,0.0,132
2014-07-11,2.0,122
2014-07-12,0.0,74
2014-07-13,0.0,65
2014-07-14,0.0,133
2014-07-15,1.0,129
2014-07-16,1.0,143
2014-07-17,0.0,121
2014-07-18,1.0,117
2014-07-19,0.0,80
2014-07-20,0.0,68
2014-07-21,2.0,134
2014-07-22,1.0,158
2014-07-23,0.0,148
2014-07-24,1.0,140
2014-07-25,2.0,136
2014-07-26,0.0,86
2014-07-27,0.0,72
2014-07-28,2.0,136
2014-07-29,1.0,153
2014-07-30,1.0,148
2014-07-31,2.0,148
2014-08-01,0.0,140
2014-08-02,0.0,84
2014-08-03,0.0,68
2014-08-04,2.0,138
2014-08-05,0.0,153
2014-08-06,2.0,130
2014-08-07,1.0,148
2014-08-08,0.0,143
2014-08-09,0.0,84
2014-08-10,0.0,77
2014-08-11,1.0,153
2014-08-12,1.0,139
2014-08-13,0.0,146
2014-08-14,1.0,145
2014-08-15,0.0,134
2014-08-16,0.0,72
2014-08-17,0.0,68
2014-08-18,0.0,128
2014-08-19,0.0,141
2014-08-20,0.0,123
2014-08-21,0.0,122
2014-08-22,1.0,129
2014-08-23,0.0,81
2014-08-24,0.0,79
2014-08-25,0.0,136
2014-08-26,2.0,133
2014-08-27,2.0,142
2014-08-28,1.0,141
2014-08-29,0.0,154
2014-08-30,0.0,76
2014-08-31,0.0,58
2014-09-01,2.0,134
2014-09-02,2.0,140
2014-09-03,2.0,127
2014-09-04,1.0,145
2014-09-05,1.0,143
2014-09-06,0.0,53
2014-09-07,0.0,59
2014-09-08,1.0,46
2014-09-09,1.0,133
2014-09-10,0.0,137
2014-09-11,1.0,130
2014-09-12,1.0,143
2014-09-13,2.0,64
2014-09-14,1.0,63
2014-09-15,0.0,121
2014-09-16,1.0,163
2014-09-17,0.0,136
2014-09-18,2.0,140
2014-09-19,0.0,128
2014-09-20,0.0,80
2014-09-21,0.0,75
2014-09-22,0.0,119
2014-09-23,1.0,136
2014-09-24,0.0,141
2014-09-25,0.0,126
2014-09-26,1.0,143
2014-09-27,0.0,69
2014-09-28,0.0,59
2014-09-29,1.0,142
2014-09-30,0.0,107
2014-10-01,0.0,43
2014-10-02,0.0,41
2014-10-03,0.0,43
2014-10-04,0.0,44
2014-10-05,0.0,43
2014-10-06,0.0,44
2014-10-07,0.0,45
2014-10-08,1.0,126
2014-10-09,1.0,130
2014-10-10,3.0,149
2014-10-11,0.0,74
2014-10-12,0.0,72
2014-10-13,1.0,129
2014-10-14,1.0,133
2014-10-15,0.0,136
2014-10-16,3.0,131
2014-10-17,1.0,140
2014-10-18,0.0,76
2014-10-19,1.0,67
2014-10-20,0.0,122
2014-10-21,0.0,130
2014-10-22,0.0,142
2014-10-23,2.0,141
2014-10-24,1.0,106
2014-10-25,1.0,88
2014-10-26,0.0,79
2014-10-27,0.0,133
2014-10-28,2.0,151
2014-10-29,2.0,127
2014-10-30,0.0,132
2014-10-31,3.0,158
2014-11-01,0.0,80
2014-11-02,0.0,70
2014-11-03,1.0,138
2014-11-04,1.0,131
2014-11-05,1.0,144
2014-11-06,1.0,128
2014-11-07,1.0,111
2014-11-08,1.0,76
2014-11-09,2.0,64
2014-11-10,0.0,98
2014-11-11,2.0,129
2014-11-12,1.0,122
2014-11-13,1.0,124
2014-11-14,0.0,129
2014-11-15,1.0,69
2014-11-16,2.0,76
2014-11-17,1.0,127
2014-11-18,1.0,120
2014-11-19,0.0,126
2014-11-20,1.0,122
2014-11-21,0.0,141
2014-11-22,1.0,75
2014-11-23,0.0,72
2014-11-24,3.0,122
2014-11-25,3.0,149
2014-11-26,0.0,154
2014-11-27,0.0,131
2014-11-28,4.0,145
2014-11-29,1.0,88
2014-11-30,1.0,73
2014-12-01,1.0,122
2014-12-02,0.0,148
2014-12-03,0.0,133
2014-12-04,0.0,147
2014-12-05,0.0,153
2014-12-06,0.0,75
2014-12-07,0.0,77
2014-12-08,1.0,132
2014-12-09,3.0,133
2014-12-10,0.0,132
2014-12-11,1.0,129
2014-12-12,1.0,125
2014-12-13,0.0,75
2014-12-14,0.0,73
2014-12-15,1.0,123
2014-12-16,1.0,124
2014-12-17,0.0,114
2014-12-18,0.0,118
2014-12-19,2.0,139
2014-12-20,0.0,61
2014-12-21,0.0,65
2014-12-22,0.0,115
2014-12-23,1.0,137
2014-12-24,0.0,90
2014-12-25,0.0,122
2014-12-26,0.0,111
2014-12-27,0.0,64
2014-12-28,0.0,71
2014-12-29,1.0,118
2014-12-30,0.0,112
2014-12-31,1.0,126
2015-01-01,0.0,43
2015-01-02,0.0,50
2015-01-03,0.0,52
2015-01-04,0.0,56
2015-01-05,3.0,132
2015-01-06,1.0,143
2015-01-07,1.0,140
2015-01-08,0.0,135
2015-01-09,1.0,136
2015-01-10,0.0,66
2015-01-11,0.0,78
2015-01-12,1.0,136
2015-01-13,1.0,151
2015-01-14,2.0,143
2015-01-15,1.0,125
2015-01-16,1.0,148
2015-01-17,1.0,84
2015-01-18,0.0,76
2015-01-19,1.0,142
2015-01-20,0.0,138
2015-01-21,2.0,156
2015-01-22,0.0,141
2015-01-23,1.0,151
2015-01-24,0.0,79
2015-01-25,0.0,75
2015-01-26,1.0,147
2015-01-27,2.0,150
2015-01-28,1.0,146
2015-01-29,1.0,141
2015-01-30,1.0,135
2015-01-31,1.0,82
2015-02-01,1.0,67
2015-02-02,2.0,129
2015-02-03,0.0,143
2015-02-04,1.0,144
2015-02-05,0.0,128
2015-02-06,3.0,143
2015-02-07,0.0,84
2015-02-08,0.0,72
2015-02-09,1.0,142
2015-02-10,3.0,134
2015-02-11,0.0,136
2015-02-12,2.0,124
2015-02-13,0.0,119
2015-02-14,0.0,77
2015-02-15,1.0,72
2015-02-16,2.0,124
2015-02-17,0.0,143
2015-02-18,1.0,49
2015-02-19,0.0,43
2015-02-20,0.0,43
2015-02-21,0.0,44
2015-02-22,0.0,50
2015-02-23,0.0,52
2015-02-24,0.0,55
2015-02-25,1.0,143
2015-02-26,1.0,142
2015-02-27,0.0,132
2015-02-28,0.0,77
2015-03-01,0.0,46
2015-03-02,0.0,115
2015-03-03,0.0,128
2015-03-04,0.0,105
2015-03-05,0.0,101
2015-03-06,2.0,62
2015-03-07,0.0,64
2015-03-08,0.0,67
2015-03-09,1.0,106
2015-03-10,1.0,109
2015-03-11,0.0,109
2015-03-12,0.0,111
2015-03-13,0.0,108
2015-03-14,0.0,65
2015-03-15,0.0,58
2015-03-16,2.0,121
2015-03-17,1.0,128
2015-03-18,2.0,126
2015-03-19,1.0,141
2015-03-20,2.0,137
2015-03-21,0.0,66
2015-03-22,0.0,72
2015-03-23,0.0,153
2015-03-24,1.0,146
2015-03-25,3.0,154
2015-03-26,0.0,129
2015-03-27,0.0,142
2015-03-28,0.0,80
2015-03-29,0.0,67
2015-03-30,1.0,120
2015-03-31,1.0,142
2015-04-01,0.0,147
2015-04-02,0.0,139
2015-04-03,1.0,129
2015-04-04,1.0,60
2015-04-05,0.0,49
2015-04-06,0.0,46
2015-04-07,0.0,145
2015-04-08,2.0,148
2015-04-09,0.0,158
2015-04-10,1.0,151
2015-04-11,0.0,77
2015-04-12,0.0,83
2015-04-13,2.0,142
2015-04-14,1.0,146
2015-04-15,3.0,144
2015-04-16,0.0,121
2015-04-17,0.0,107
2015-04-18,0.0,84
2015-04-19,0.0,79
2015-04-20,0.0,133
2015-04-21,0.0,134
2015-04-22,0.0,143
2015-04-23,0.0,122
2015-04-24,2.0,150
2015-04-25,0.0,78
2015-04-26,0.0,71
2015-04-27,0.0,136
2015-04-28,1.0,135
2015-04-29,0.0,109
2015-04-30,0.0,135
2015-05-01,0.0,45
2015-05-02,0.0,46
2015-05-03,0.0,46
2015-05-04,1.0,135
2015-05-05,0.0,140
2015-05-06,0.0,142
2015-05-07,1.0,130
2015-05-08,0.0,137
2015-05-09,1.0,73
2015-05-10,1.0,69
2015-05-11,2.0,135
2015-05-12,0.0,144
2015-05-13,1.0,143
2015-05-14,0.0,142
2015-05-15,1.0,138
2015-05-16,0.0,77
2015-05-17,0.0,70
2015-05-18,1.0,130
2015-05-19,1.0,155
2015-05-20,1.0,154
2015-05-21,0.0,138
2015-05-22,2.0,139
2015-05-23,0.0,82
2015-05-24,0.0,76
2015-05-25,0.0,145
2015-05-26,0.0,153
2015-05-27,2.0,137
2015-05-28,0.0,138
2015-05-29,0.0,146
2015-05-30,0.0,75
2015-05-31,0.0,76
2015-06-01,2.0,137
2015-06-02,2.0,161
2015-06-03,2.0,145
2015-06-04,2.0,148
2015-06-05,3.0,138
2015-06-06,0.0,84
2015-06-07,0.0,76
2015-06-08,0.0,134
2015-06-09,4.0,130
2015-06-10,1.0,140
2015-06-11,0.0,139
2015-06-12,0.0,135
2015-06-13,0.0,78
2015-06-14,0.0,80
2015-06-15,1.0,129
2015-06-16,0.0,147
2015-06-17,2.0,151
2015-06-18,0.0,131
2015-06-19,1.0,115
2015-06-20,0.0,35
2015-06-21,1.0,51
2015-06-22,0.0,42
2015-06-23,0.0,138
2015-06-24,0.0,64
2015-06-25,0.0,133
2015-06-26,0.0,127
2015-06-27,1.0,74
2015-06-28,0.0,85
2015-06-29,2.0,132
2015-06-30,1.0,137
2015-07-01,1.0,130
2015-07-02,0.0,140
2015-07-03,3.0,136
2015-07-04,0.0,83
2015-07-05,0.0,72
2015-07-06,2.0,131
2015-07-07,1.0,126
2015-07-08,1.0,123
2015-07-09,0.0,122
2015-07-10,2.0,128
2015-07-11,2.0,61
2015-07-12,0.0,60
2015-07-13,1.0,131
2015-07-14,3.0,149
2015-07-15,1.0,151
2015-07-16,0.0,137
2015-07-17,2.0,131
2015-07-18,0.0,67
2015-07-19,0.0,57
2015-07-20,0.0,129
2015-07-21,1.0,145
2015-07-22,1.0,152
2015-07-23,1.0,130
2015-07-24,1.0,127
2015-07-25,0.0,81
2015-07-26,0.0,67
2015-07-27,0.0,139
2015-07-28,2.0,139
2015-07-29,1.0,142
2015-07-30,2.0,143
2015-07-31,0.0,141
2015-08-01,0.0,65
2015-08-02,0.0,71
2015-08-03,1.0,142
2015-08-04,1.0,130
2015-08-05,0.0,133
2015-08-06,1.0,127
2015-08-07,0.0,127
2015-08-08,0.0,76
2015-08-09,0.0,73
2015-08-10,1.0,128
2015-08-11,1.0,151
2015-08-12,1.0,138
2015-08-13,1.0,141
2015-08-14,0.0,140
2015-08-15,0.0,68
2015-08-16,0.0,68
2015-08-17,0.0,125
2015-08-18,0.0,142
2015-08-19,0.0,132
2015-08-20,0.0,123
2015-08-21,1.0,138
2015-08-22,0.0,85
2015-08-23,0.0,67
2015-08-24,1.0,134
2015-08-25,0.0,128
2015-08-26,0.0,150
2015-08-27,3.0,145
2015-08-28,2.0,133
2015-08-29,0.0,73
2015-08-30,1.0,82
2015-08-31,1.0,125
2015-09-01,1.0,142
2015-09-02,2.0,131
2015-09-03,0.0,67
2015-09-04,0.0,68
2015-09-05,0.0,50
2015-09-06,0.0,64
2015-09-07,2.0,110
2015-09-08,0.0,127
2015-09-09,3.0,130
2015-09-10,0.0,115
2015-09-11,0.0,130
2015-09-12,0.0,75
2015-09-13,1.0,75
2015-09-14,0.0,116
2015-09-15,1.0,124
2015-09-16,1.0,150
2015-09-17,0.0,111
2015-09-18,1.0,118
2015-09-19,0.0,67
2015-09-20,1.0,75
2015-09-21,0.0,121
2015-09-22,0.0,98
2015-09-23,2.0,93
2015-09-24,0.0,119
2015-09-25,0.0,124
2015-09-26,0.0,34
2015-09-27,0.0,41
2015-09-28,0.0,113
2015-09-29,1.0,118
2015-09-30,2.0,133
2015-10-01,0.0,52
2015-10-02,0.0,29
2015-10-03,0.0,50
2015-10-04,0.0,54
2015-10-05,0.0,47
2015-10-06,0.0,51
2015-10-07,0.0,47
2015-10-08,1.0,144
2015-10-09,0.0,129
2015-10-10,0.0,81
2015-10-11,0.0,73
2015-10-12,0.0,137
2015-10-13,0.0,157
2015-10-14,0.0,132
2015-10-15,1.0,132
2015-10-16,0.0,125
2015-10-17,0.0,72
2015-10-18,0.0,66
2015-10-19,1.0,136
2015-10-20,0.0,135
2015-10-21,2.0,147
2015-10-22,3.0,130
2015-10-23,1.0,119
2015-10-24,1.0,76
2015-10-25,2.0,67
2015-10-26,1.0,119
2015-10-27,1.0,137
2015-10-28,1.0,138
2015-10-29,1.0,123
2015-10-30,0.0,115
